SCT_ID,CRS_UID,SEM_ID,SCT_TYPE,SCT_REG,SCT_SEATS,SCT_BUILD,SCT_ROOM,SCT_TITLE,SCT_UNITS
37452D,0,20231,Lecture-Lab,7,15,RZC,120,"World Building, Narrative Design and Design Visualization",4
37453D,0,20231,Lecture-Lab,9,15,SCI,L105,"Digital Avatars, Myths and Fantasies",2
37454D,0,20231,Lecture-Lab,18,20,SCE,STG1,,
37455D,0,20231,Lecture-Lab,8,10,OFFICE,,,
37456D,0,20231,Lecture,0,5,OFFICE,,,2
37457D,0,20231,Lecture,1,5,OFFICE,,,4
37459D,0,20231,Lecture-Lab,14,15,SCI,209,Sensory Design,4
37461D,0,20231,Lecture-Lab,13,15,SCI,L105,,
37466D,0,20231,Lecture-Lab,14,15,SCA,316,,
37473D,0,20231,Lecture-Lab,12,12,OFFICE,,Altered States: A Masterclass in Mobile AR,2
37475D,0,20231,Lecture-Lab,17,17,SCB,104,Ethnofiction,4
37480D,0,20231,Lecture,3,5,OFFICE,,,2
37481D,0,20231,Lecture,2,5,OFFICE,,,4
37482D,0,20231,Lecture,0,5,OFFICE,,,1
37486D,0,20231,Lecture,4,10,SCI,L104,,
37488D,0,20231,Lecture,4,15,OFFICE,,,
37490D,0,20231,Lecture-Lab,7,15,SCI,206,,
37492D,0,20231,Lecture-Lab,3,15,OFFICE,,,
37495D,0,20231,Lecture,0,5,OFFICE,,,
37496D,0,20231,Lecture,1,5,OFFICE,,,
37497D,0,20231,Lecture,0,5,OFFICE,,,
37498D,0,20231,Lecture,3,5,OFFICE,,,
37499D,0,20231,Lecture,4,6,OFFICE,,,
19703D,0,20231,Lecture,13,14,SCB,207,,
19705D,0,20231,Lecture,12,16,SCB,205,,
19718D,0,20231,Lecture-Lab,7,7,SCB,205,,
19707D,0,20231,Lecture,9,10,SCB,207,,
19708D,0,20231,Lecture-Lab,12,13,SCA,258,,
19745D,0,20231,Lecture,0,10,OFFICE,,,
19721D,0,20231,Lecture,12,15,SCA,259,,
21910D,0,20231,Lecture,74,74,ANN,L105A,,
21911D,0,20231,Lecture,72,74,ANN,L105A,,
21912D,0,20231,Lab,19,19,ANN,305,,
21913D,0,20231,Lab,19,19,ANN,L115,,
21914D,0,20231,Lab,20,20,ANN,406,,
21915D,0,20231,Lab,19,19,ANN,406,,
21916D,0,20231,Lab,19,19,ANN,308,,
21917D,0,20231,Lab,19,19,ANN,209,,
21918D,0,20231,Lab,12,19,ANN,209,,
21919D,0,20231,Lab,19,19,ANN,209,,
21920D,0,20231,Lecture,68,75,ASC,204,,
21921D,0,20231,Discussion,20,25,ANN,209,,
21922D,0,20231,Discussion,25,25,ANN,209,,
21923D,0,20231,Discussion,23,25,ANN,209,,
21950D,0,20231,Lecture,18,20,OFFICE,,Annenberg in New York City,1
21951D,0,20231,Lecture,7,20,OFFICE,,"Annenberg in Washington, D.C.",1
21952D,0,20231,Lecture,11,20,OFFICE,,M{2e}@Work,1
21953D,0,20231,Lecture,8,20,OFFICE,,Los Angeles Sports Maymester,1
21701D,0,20231,Lecture,34,90,ONLINE,,,
21702R,0,20231,Lecture,42,42,ASC,231,,
21703R,0,20231,Lecture,39,40,ANN,L101,,
21704R,0,20231,Lecture,41,41,ASC,231,,
21705R,0,20231,Lecture,32,40,ANN,L101,,
21707D,0,20231,Lecture,77,80,ONLINE,,,
21708D,0,20231,Lecture,20,20,ASC,228,,
21710R,0,20231,Lecture,9,20,ASC,331,,
21711D,0,20231,Lecture,24,24,ONLINE,,,
21713D,0,20231,Lecture,42,42,ASC,G34,,
21717D,0,20231,Lecture,0,0,,,,
21722R,0,20231,Lecture,19,20,ASC,331,,
21723R,0,20231,Lecture,9,20,ONLINE,,,
21724D,0,20231,Lecture,14,24,ANN,305,,
21725D,0,20231,Lecture,0,0,,,,
21727D,0,20231,Lecture,18,,ASC,G38,,
21737D,0,20231,Lecture,16,,ASC,G38,,
21746D,0,20231,Lecture,26,,ANN,406,,
21752D,0,20231,Lecture,36,90,ONLINE,,,
21754D,0,20231,Lecture,24,27,ANN,210,,
21756D,0,20231,Lecture,28,32,ASC,331,,
21757D,0,20231,Lecture,21,22,ANN,309,,
21758D,0,20231,Lecture,12,20,ANN,309,,
21759D,0,20231,Lecture,14,20,ANN,309,,
21762D,0,20231,Lecture,18,20,ONLINE,,,
21764D,0,20231,Lecture,22,,ANN,210,,
21765D,0,20231,Lecture,18,,ASC,328,,
21767D,0,20231,Lecture,18,,ONLINE,,,
21768R,0,20231,Lecture,20,20,ASC,240,,
21769D,0,20231,Lecture,19,21,ANN,309,,
21770D,0,20231,Lecture,22,28,ASC,328,,
21771D,0,20231,Lecture,24,25,ONLINE,,,
21775D,0,20231,Lecture,26,,ASC,G34,,
21776D,0,20231,Lecture,21,24,ONLINE,,,
21778D,0,20231,Lecture,70,80,ONLINE,,,
21777D,0,20231,Lecture,20,,ANN,405,,
21779D,0,20231,Lecture,26,,ASC,240,,
21782D,0,20231,Lecture,23,24,ONLINE,,,
21849D,0,20231,Lecture,43,80,ONLINE,,,
21795D,0,20231,Lecture,13,20,ASC,228,,
21804R,0,20231,Lecture,30,30,ASC,204,,
21805D,0,20231,Lecture,19,20,ONLINE,,,
21806D,0,20231,Lecture,9,20,ASC,331,,
21807D,0,20231,Lecture,60,80,ONLINE,,,
21808D,0,20231,Lecture,20,24,ANN,L101,,
21810D,0,20231,Lecture,0,25,OFFICE,,,1
21811D,0,20231,Lecture,0,25,OFFICE,,,1
21812D,0,20231,Lecture,0,25,OFFICE,,,1
21813D,0,20231,Lecture,1,25,OFFICE,,,1
21814D,0,20231,Lecture,0,25,OFFICE,,,1
21815D,0,20231,Lecture,0,25,OFFICE,,,2
21816D,0,20231,Lecture,3,3,OFFICE,,,1
21817D,0,20231,Lecture,3,3,OFFICE,,,1
21818D,0,20231,Lecture,2,2,OFFICE,,,1
21819D,0,20231,Lecture,1,25,OFFICE,,,1
21821D,0,20231,Lecture,27,40,OFFICE,,,1
21822D,0,20231,Lecture,28,30,OFFICE,,,1
21823D,0,20231,Lecture,1,25,OFFICE,,,1
21824D,0,20231,Lecture,1,25,OFFICE,,,1
21825D,0,20231,Lecture,0,25,OFFICE,,,2
21826D,0,20231,Lecture,2,25,OFFICE,,,1
21827D,0,20231,Lecture,2,25,OFFICE,,,1
21833D,0,20231,Lecture,2,18,OFFICE,,,
21834D,0,20231,Lecture,0,18,OFFICE,,,
21835D,0,20231,Lecture,1,18,OFFICE,,,
21837D,0,20231,Lecture,3,20,ONLINE,,,
21836D,0,20231,Lecture,1,18,OFFICE,,,
21838D,0,20231,Lecture,0,18,ANN,408,,
21839D,0,20231,Lecture,3,18,ASC,236,,
21840D,0,20231,Lecture,1,18,ASC,G34,,
21841D,0,20231,Lecture,1,18,ASC,G34,,
21842D,0,20231,Lecture,4,20,ONLINE,,,
21847D,0,20231,Lecture,9,12,ANN,209,All at Once: Barriers to Inequality in Hollywood and Solutions for Change,4
20327D,0,20231,Lecture,66,120,ANN,L105A,,
20328D,0,20231,Discussion,16,25,ANN,L101,,
20329D,0,20231,Discussion,18,25,ANN,L101,,
20330D,0,20231,Discussion,0,0,,,,
20331D,0,20231,Discussion,13,25,ANN,406,,
20332D,0,20231,Discussion,19,25,ANN,406,,
20375D,0,20231,Lecture,16,19,ANN,L115,,
20376D,0,20231,Lecture,14,19,ANN,406,,
20377D,0,20231,Lecture,19,19,ANN,305,,
20378D,0,20231,Lecture,20,21,ASC,240,,
20379D,0,20231,Lecture,19,19,ANN,406,,
20380D,0,20231,Lecture,10,19,ANN,L115,,
20381D,0,20231,Lecture,19,19,ASC,240,,
20382D,0,20231,Lecture,11,19,ANN,L116,,
20383D,0,20231,Lecture,17,19,ASC,240,,
20388D,0,20231,Lecture,71,75,ASC,204,,
20389D,0,20231,Discussion,22,22,ANN,L116,,
20390D,0,20231,Discussion,9,22,ANN,406,,
20391D,0,20231,Discussion,19,22,ANN,406,,
20392D,0,20231,Discussion,21,22,ANN,L116,,
20402D,0,20231,Lecture,98,100,ANN,L105A,,
20403D,0,20231,Discussion,24,25,ANN,406,,
20404D,0,20231,Discussion,24,25,ANN,406,,
20405D,0,20231,Discussion,25,25,ANN,L116,,
20406D,0,20231,Discussion,25,25,ANN,L116,,
20456D,0,20231,Lecture,47,48,ASC,231,,
20458D,0,20231,Lecture-Lab,97,101,ANN,L105A,,
20459D,0,20231,Lecture,0,0,,,,
20475D,0,20231,Lecture,24,25,ANN,L116,,
20477D,0,20231,Lecture,18,25,ANN,409ABC,,
20480D,0,20231,Lecture,0,0,,,,
20481D,0,20231,Lecture,60,64,ANN,L101,,
20482D,0,20231,Lecture,17,25,ASC,328,,
20494D,0,20231,Lecture-Discussion,89,91,ANN,L105A,,
20495D,0,20231,Lecture,61,75,ANN,L105A,,
20497D,0,20231,Lecture-Discussion,0,0,,,,
20498D,0,20231,Lecture,25,25,ASC,240,,
20499D,0,20231,Lecture-Discussion,48,75,ANN,L105A,,
20505D,0,20231,Lecture,24,25,ANN,309,,
20507D,0,20231,Lecture,82,85,ASC,204,,
20511D,0,20231,Lecture,2,18,ANN,211,,
20512D,0,20231,Lecture,17,18,ANN,211,,
20513D,0,20231,Lecture,19,19,ANN,L115,,
20514D,0,20231,Lecture,1,18,ANN,L115,,
20515D,0,20231,Lecture,16,18,ANN,L115,,
20516D,0,20231,Lecture,10,18,ANN,209,,
20520D,0,20231,Lecture,41,64,ANN,L101,,
20537D,0,20231,Lecture,18,20,ASC,231,,
20541D,0,20231,Lecture,25,25,ASC,328,,
20551D,0,20231,Lecture,20,24,ANN,211,,
20556D,0,20231,Lecture,18,25,ANN,L116,,
20564D,0,20231,Lecture,7,25,ASC,240,,
20990D,0,20231,Lecture,23,25,OFFICE,,,
20567D,0,20231,Lecture,48,49,ASC,204,,
20568D,0,20231,Lecture,12,12,ANN,211,,
20574D,0,20231,Lecture,14,25,ANN,210,,
20576D,0,20231,Lecture,18,19,ASC,240,,
20577D,0,20231,Lecture,18,18,ANN,305,,
20582D,0,20231,Lecture,0,10,ASC,236,,1
20583D,0,20231,Lecture,3,10,ASC,236,,2
20584D,0,20231,Lecture,0,10,ASC,236,,3
20585D,0,20231,Lecture,6,10,ASC,236,,4
20586D,0,20231,Lecture,8,25,ANN,309,,
20588D,0,20231,Lecture,45,49,ONLINE,,,
20589D,0,20231,Lecture,18,25,ASC,231,,
20991D,0,20231,Lecture,21,25,OFFICE,,,
20590D,0,20231,Lecture,24,25,ANN,L115,,
20592D,0,20231,Lecture,14,25,ANN,L101,,
20993D,0,20231,Lecture,30,30,OFFICE,,,
20994D,0,20231,Lecture,24,30,OFFICE,,,
20995D,0,20231,Lecture,19,30,OFFICE,,,
20603D,0,20231,Lecture-Discussion,32,49,ASC,G34,,
20614D,0,20231,Lecture,20,21,ANN,209,"Policing, Prisons, and Media",
20621D,0,20231,Lecture,14,19,ASC,328,,
20628D,0,20231,Lecture,18,19,ANN,210,,
20996D,0,20231,Lecture,21,25,OFFICE,,,
20629D,0,20231,Lecture,19,20,ONLINE,,,
20634D,0,20231,Lecture,20,21,ANN,L115,,
20639D,0,20231,Lecture,20,20,ANN,209,TV Strategy: From Broadcasting to YouTube,
20641D,0,20231,Lecture,7,19,ANN,305,,
20997D,0,20231,Lecture,30,30,OFFICE,,,
20657D,0,20231,Lecture,19,19,ASC,228,,
20663D,0,20231,Lecture,18,19,ANN,209,,
20664D,0,20231,Lecture,12,19,ASC,231,,
20672D,0,20231,Lecture,19,20,ANN,211,,
20691D,0,20231,Lecture,18,19,ASC,228,,
20702D,0,20231,Lecture,13,19,ASC,240,,
20705D,0,20231,Lecture,1,15,OFFICE,,,
20706D,0,20231,Lecture,0,15,OFFICE,,,
20707D,0,20231,Lecture,0,15,OFFICE,,,
20708D,0,20231,Lecture,0,15,OFFICE,,,
20709D,0,20231,Lecture,0,15,OFFICE,,,
20738D,0,20231,Lecture,18,30,ASC,228,,
20739D,0,20231,Lecture,4,25,ASC,236,,
20740D,0,20231,Lecture,1,10,OFFICE,,,
20741D,0,20231,Lecture,1,25,OFFICE,,,
20762D,0,20231,Lecture,2,15,OFFICE,,,
20763D,0,20231,Lecture,1,15,OFFICE,,,
20764D,0,20231,Lecture,1,15,OFFICE,,,
20765D,0,20231,Lecture,1,15,OFFICE,,,
20766D,0,20231,Lecture,1,15,OFFICE,,,
20767D,0,20231,Lecture,1,15,OFFICE,,,
20768D,0,20231,Lecture,0,15,OFFICE,,,
20769D,0,20231,Lecture,0,15,OFFICE,,,
20770D,0,20231,Lecture,0,15,OFFICE,,,
20775D,0,20231,Lecture,3,10,ANN,210,Climate Stories,4
20802D,0,20231,Lecture,6,12,ASC,230,,
20804D,0,20231,Lecture,12,12,ASC,228,,
20828D,0,20231,Lecture,12,12,ASC,228,,
20835D,0,20231,Lecture,62,,ANN,L101,,
20864D,0,20231,Lecture,0,20,OFFICE,,,
20865D,0,20231,Lecture,0,20,OFFICE,,,
20866D,0,20231,Lecture,0,20,OFFICE,,,
20867D,0,20231,Lecture,0,20,OFFICE,,,
20868D,0,20231,Lecture,0,20,OFFICE,,,
20879D,0,20231,Lecture,59,70,ASC,204,,
20889D,0,20231,Lecture,0,0,,,,
20901D,0,20231,Lecture,4,12,ASC,230,,
20946D,0,20231,Lecture,9,12,ASC,230,,
20955D,0,20231,Lecture,9,12,ANN,305,,
20958D,0,20231,Lecture,12,16,ASC,331,,
20960D,0,20231,Lecture,1,20,OFFICE,,,
20961D,0,20231,Lecture,1,20,OFFICE,,,
20967D,0,20231,Lecture,0,20,OFFICE,,,
20968D,0,20231,Lecture,3,20,OFFICE,,,
20970D,0,20231,Lecture,0,20,OFFICE,,,
20974D,0,20231,Lecture,3,20,OFFICE,,,
20975D,0,20231,Lecture,1,20,OFFICE,,,
20976D,0,20231,Lecture,1,20,OFFICE,,,
20977D,0,20231,Lecture,1,20,OFFICE,,,
20978D,0,20231,Lecture,1,20,OFFICE,,,
20979D,0,20231,Lecture,1,20,OFFICE,,,
20982D,0,20231,Lecture,4,30,OFFICE,,,
20984D,0,20231,Lecture,8,30,OFFICE,,,
20985D,0,20231,Lecture,5,30,OFFICE,,,
20986D,0,20231,Lecture,7,30,OFFICE,,,
20987D,0,20231,Lecture,7,30,OFFICE,,,
20200D,0,20231,Lecture,25,30,ONLINE,,,
20201D,0,20231,Lecture,0,0,TBA,,,
20205D,0,20231,Lecture,25,30,ONLINE,,,
20206D,0,20231,Lecture,0,0,,,,
20210D,0,20231,Lecture,22,30,ONLINE,,,
20211D,0,20231,Lecture,18,30,ONLINE,,,
20215D,0,20231,Lecture,22,30,ONLINE,,,
20216D,0,20231,Lecture,20,30,ONLINE,,,
20240D,0,20231,Lecture,25,30,ONLINE,,,
20241D,0,20231,Lecture,26,30,ONLINE,,,
20242D,0,20231,Lecture,23,30,ONLINE,,,
20245D,0,20231,Lecture,24,30,ONLINE,,,
20246D,0,20231,Lecture,23,30,ONLINE,,,
20247D,0,20231,Lecture,22,30,ONLINE,,,
20250D,0,20231,Lecture,9,30,ONLINE,,,
20255D,0,20231,Lecture,10,30,ONLINE,,,
21865D,0,20231,Lecture,24,25,ASC,231,,
21866D,0,20231,Lecture,24,24,ANN,209,,
21867D,0,20231,Lecture,26,26,ASC,G38,,
21868D,0,20231,Lecture,25,26,ASC,G38,,
21869R,0,20231,Lecture,11,25,ANN,209,,
21890D,0,20231,Lecture,24,25,ANN,405,,
21891D,0,20231,Lecture,25,26,ANN,210,,
21892D,0,20231,Lecture,26,26,ANN,L116,,
21893D,0,20231,Lecture,21,25,ANN,L115,,
21898D,0,20231,Lecture,11,20,ASC,328,"Into the Metaverse: Theory, Practice, and Challenges",4
21899D,0,20231,Lecture,13,25,ASC,231,Digital Misinformation Strategy and Defense,4
21000D,0,20231,Lecture,81,85,ASC,204,,
21002D,0,20231,Lecture-Lab,74,80,ASC,204,,
21030D,0,20231,Lecture,24,25,OFFICE,,,
21032D,0,20231,Lecture,12,18,OFFICE,,,
21001D,0,20231,Lecture,4,5,ANN,102,,
21003D,0,20231,Lecture,4,5,ANN,102,,
21004D,0,20231,Lecture,6,6,ANN,102,,
21006D,0,20231,Lecture,5,5,ANN,102,,
21007D,0,20231,Lecture,4,5,ANN,102,,
21008D,0,20231,Lecture,2,4,ANN,102,,
21009D,0,20231,Lecture,1,4,ANN,102,,
21010D,0,20231,Lecture,3,4,ANN,102,,
21011D,0,20231,Lecture,1,4,ANN,102,,
21012D,0,20231,Lecture,5,5,ANN,102,,
21013D,0,20231,Lecture,5,5,ANN,102,,
21014D,0,20231,Lecture,6,6,ANN,102,,
21015D,0,20231,Lecture,4,5,ANN,102,,
21016D,0,20231,Lecture,4,5,ANN,102,,
21017D,0,20231,Lecture,5,5,ANN,102,,
21018D,0,20231,Lecture,5,6,ANN,102,,
21019D,0,20231,Lecture,5,5,ANN,102,,
21020D,0,20231,Lecture,6,6,ANN,102,,
21021D,0,20231,Lecture,6,6,ANN,102,,
21022D,0,20231,Lecture,5,6,ANN,102,,
21023D,0,20231,Lecture,5,5,ANN,102,,
21024D,0,20231,Lecture,5,5,ANN,102,,
21025D,0,20231,Lecture,4,6,ANN,102,,
21027D,0,20231,Lecture,4,5,ANN,102,,
21029D,0,20231,Lecture,2,5,ANN,102,,
21031D,0,20231,Lecture,4,5,ANN,102,,
21112D,0,20231,Lecture,6,6,ANN,102,,
21040D,0,20231,Lecture,13,15,ANN,307,,
21041D,0,20231,Lecture,7,15,ANN,405,,
21072D,0,20231,Lecture,4,15,ANN,102,,
21100D,0,20231,Lecture,13,14,ANN,307,,
21120D,0,20231,Lecture,16,16,ANN,308,,
21121D,0,20231,Lecture,13,14,ANN,413,,
21122D,0,20231,Lecture,13,14,ANN,307,,
21123D,0,20231,Lecture,14,15,ANN,308,,
21125D,0,20231,Lecture,13,14,ANN,413,,
21126D,0,20231,Lecture,15,15,ANN,307,,
21164D,0,20231,Lecture,12,14,ANN,308,,
21165D,0,20231,Lecture,14,14,ANN,413,,
21170D,0,20231,Lecture,15,15,ANN,307,,
21172D,0,20231,Lecture,14,14,ANN,413,,
21173D,0,20231,Lecture,15,16,ANN,307,,
21174D,0,20231,Lecture,13,14,ANN,413,,
21175D,0,20231,Lecture,14,15,ANN,308,,
21177D,0,20231,Lecture,12,15,ANN,307,,
21179D,0,20231,Lecture,8,15,ANN,405,,
21168D,0,20231,Lecture,16,16,ANN,408,,
21169D,0,20231,Lecture,14,15,ANN,408,,
21167D,0,20231,Lecture,7,20,ANN,211,,
21176D,0,20231,Lecture,20,20,ANN,210,,
21178D,0,20231,Lecture,17,20,OFFICE,,,
21186D,0,20231,Lecture,20,32,ANN,210,,
21188D,0,20231,Lecture-Lab,13,15,ANN,413,,
21218D,0,20231,Lecture,70,80,ANN,L105A,,
21229D,0,20231,Lecture,30,32,ANN,L115,,
21221D,0,20231,Lecture,8,12,ANN,210,,
21226D,0,20231,Lab,2,3,ANN,102,,
21227D,0,20231,Lab,3,3,ANN,102,,
21228D,0,20231,Lab,1,3,ANN,102,,
21230D,0,20231,Lab,2,3,ANN,102,,
21236D,0,20231,Lecture,11,12,ANN,305,,
21237D,0,20231,Lecture,5,15,ANN,210,,
21250D,0,20231,Lecture,10,15,ANN,209,,
21257D,0,20231,Lecture,20,20,ANN,405,,
21252D,0,20231,Lecture,14,15,ANN,307,,
21254D,0,20231,Lecture,15,15,ANN,210,,
21259D,0,20231,Lecture,18,18,ANN,309,,
21264D,0,20231,Lecture,13,15,ANN,308,,
21268D,0,20231,Lecture,15,15,ANN,211,,
21287D,0,20231,Lecture,14,14,ANN,408,,
21292D,0,20231,Lecture,16,20,ANN,305,,
21293D,0,20231,Lecture,15,20,ANN,305,,
21295D,0,20231,Lecture,13,15,ANN,305,,
21299D,0,20231,Lecture,19,20,ANN,309,,
21208D,0,20231,Lecture,13,15,ANN,309,,
21209D,0,20231,Lecture,14,15,ANN,405,,
21210D,0,20231,Lecture,6,15,ASC,331,,
21220D,0,20231,Lecture,20,20,ANN,408,,
21373D,0,20231,Lecture,20,21,ASC,331,,
21374D,0,20231,Lecture,19,19,ASC,331,,
21375D,0,20231,Lecture,22,22,ASC,331,,
21377D,0,20231,Lecture,11,20,ASC,331,,
21380D,0,20231,Lecture,21,25,OFFICE,,,
21449D,0,20231,Lecture,32,33,ANN,L116,,
21376D,0,20231,Lecture,33,33,ANN,L116,,
21378D,0,20231,Lecture,11,15,ANN,209,,
21246D,0,20231,Lecture,0,12,OFFICE,,,
21406D,0,20231,Lecture,0,12,OFFICE,,,
21407D,0,20231,Lecture,0,12,OFFICE,,,
21408D,0,20231,Lecture,0,12,OFFICE,,,
21410D,0,20231,Lecture,2,12,OFFICE,,,
21411D,0,20231,Lecture,0,12,OFFICE,,,
21412D,0,20231,Lecture,1,12,OFFICE,,,
21413D,0,20231,Lecture,0,12,OFFICE,,,
21414D,0,20231,Lecture,0,12,OFFICE,,,
21415D,0,20231,Lecture,0,12,OFFICE,,,
21417D,0,20231,Lecture,0,12,OFFICE,,,
21419D,0,20231,Lecture,1,12,OFFICE,,,
21420D,0,20231,Lecture,0,12,OFFICE,,,
21421D,0,20231,Lecture,0,12,OFFICE,,,
21422D,0,20231,Lecture,0,12,OFFICE,,,
21423D,0,20231,Lecture,0,12,OFFICE,,,
21425D,0,20231,Lecture,0,12,OFFICE,,,
21427D,0,20231,Lecture,0,12,OFFICE,,,
21428D,0,20231,Lecture,0,12,OFFICE,,,
21429D,0,20231,Lecture,0,12,OFFICE,,,
21430D,0,20231,Lecture,0,12,OFFICE,,,
21431D,0,20231,Lecture,0,12,OFFICE,,,
21432D,0,20231,Lecture,0,12,OFFICE,,,
21433D,0,20231,Lecture,0,12,OFFICE,,,
21434D,0,20231,Lecture,0,12,OFFICE,,,
21436D,0,20231,Lecture,0,12,OFFICE,,,
21440D,0,20231,Lecture,0,12,OFFICE,,,
21441D,0,20231,Lecture,6,12,ASC,236,,
21443D,0,20231,Lecture,0,12,OFFICE,,,
21445D,0,20231,Lecture,0,12,OFFICE,,,
21448D,0,20231,Lecture,1,1,OFFICE,,,
21455D,0,20231,Lecture,5,7,OFFICE,,,
21463D,0,20231,Lecture,1,12,OFFICE,,,
21464D,0,20231,Lecture,0,12,OFFICE,,,
21538D,0,20231,Lecture,10,15,ANN,413,,
21438D,0,20231,Lecture,3,15,ASC,328,,
21152D,0,20231,Lecture,4,20,ASC,G38,Recording the Voices of Latinx Women and Food in Los Angeles: A Multimedia Oral History Project,4
21369D,0,20231,Lecture,4,20,ONLINE,,Media Polarization and Its Policy Impacts,2
21370D,0,20231,Lecture,0,8,ANN,210,Climate Stories,4
21453D,0,20231,Lecture,9,12,OFFICE,,Ghana: Immersive Reporting Project,2
21454D,0,20231,Lecture,5,10,OFFICE,,"Food, Art and Culture in Tijuana",2
21111R,0,20231,Lecture,9,15,ANN,408,,
21116D,0,20231,Lecture,9,13,ASC,236,,
21086D,0,20231,Lecture,14,15,ASC,230,,
21095R,0,20231,Lecture,9,12,ANN,408,,
21500R,0,20231,Lecture,14,15,ANN,408,,
21515R,0,20231,Lecture,13,15,ASC,328,,
21569R,0,20231,Lecture,10,15,ASC,230,,
21576R,0,20231,Lecture,7,15,ANN,308,,
21636R,0,20231,Lecture,10,15,ANN,408,,
21638R,0,20231,Lecture,7,15,ANN,L116,,
21637D,0,20231,Lecture,14,15,OFFICE,,,
21640D,0,20231,Lecture,13,15,OFFICE,,,
21641D,0,20231,Lecture,9,12,ASC,240,,
21446D,0,20231,Lecture,0,5,OFFICE,,,
21514D,0,20231,Lecture,1,1,OFFICE,,,
21516D,0,20231,Lecture,1,1,OFFICE,,,
21518D,0,20231,Lecture,1,1,OFFICE,,,
21519D,0,20231,Lecture,1,1,OFFICE,,,
21535D,0,20231,Lecture,0,12,OFFICE,,,
21536D,0,20231,Lecture,0,12,OFFICE,,,
21644D,0,20231,Lecture,1,12,OFFICE,,,
21645D,0,20231,Lecture,0,12,OFFICE,,,
21646D,0,20231,Lecture,1,12,OFFICE,,,
21648D,0,20231,Lecture,1,12,OFFICE,,,
21649D,0,20231,Lecture,0,12,OFFICE,,,
21650D,0,20231,Lecture,0,12,OFFICE,,,
21652D,0,20231,Lecture,0,12,OFFICE,,,
21655D,0,20231,Lecture,0,12,OFFICE,,,
21657D,0,20231,Lecture,0,12,OFFICE,,,
21658D,0,20231,Lecture,0,12,OFFICE,,,
21659D,0,20231,Lecture,0,12,OFFICE,,,
21660D,0,20231,Lecture,0,12,OFFICE,,,
21661D,0,20231,Lecture,0,12,OFFICE,,,
21664D,0,20231,Lecture,0,12,OFFICE,,,
21665D,0,20231,Lecture,0,12,OFFICE,,,
21666D,0,20231,Lecture,0,12,OFFICE,,,
21667D,0,20231,Lecture,1,12,OFFICE,,,
21668D,0,20231,Lecture,0,12,OFFICE,,,
21669D,0,20231,Lecture,0,12,OFFICE,,,
21670D,0,20231,Lecture,1,12,OFFICE,,,
21671D,0,20231,Lecture,0,12,OFFICE,,,
21672D,0,20231,Lecture,0,12,OFFICE,,,
21673D,0,20231,Lecture,1,12,OFFICE,,,
21674D,0,20231,Lecture,0,12,OFFICE,,,
21676D,0,20231,Lecture,1,12,ASC,236,,
21677D,0,20231,Lecture,0,12,OFFICE,,,
21682D,0,20231,Lecture,0,12,OFFICE,,,
21685D,0,20231,Lecture,4,12,OFFICE,,,
21686D,0,20231,Lecture,0,12,OFFICE,,,
21687D,0,20231,Lecture,0,12,OFFICE,,,
21688D,0,20231,Lecture,10,12,ASC,236,,
21691D,0,20231,Lecture,1,12,OFFICE,,,
21692D,0,20231,Lecture,1,12,OFFICE,,,
21696R,0,20231,Lecture,23,23,OFFICE,,,
21697R,0,20231,Lecture,6,6,OFFICE,,,
21592D,0,20231,Lecture,6,12,OFFICE,,,
21593D,0,20231,Lecture,1,12,OFFICE,,,
21623R,0,20231,Lecture,9,9,ANN,307,,
21624R,0,20231,Lecture,8,9,ANN,308,,
21066D,0,20231,Lecture,16,16,ANN,308,,
21067D,0,20231,Lecture,12,16,ANN,413,,
21068D,0,20231,Lecture,12,16,ANN,308,,
21075D,0,20231,Lecture,17,18,ASC,240,,
21077D,0,20231,Lecture,12,17,ONLINE,,,
21087D,0,20231,Lecture,17,17,ANN,308,,
21088D,0,20231,Lecture,22,22,ASC,331,,
21140D,0,20231,Lecture,35,36,ANN,406,,
21141D,0,20231,Lecture,32,36,ANN,406,,
21144D,0,20231,Lecture,11,20,ANN,211,,
21148D,0,20231,Lecture,17,17,ANN,405,,
21149D,0,20231,Lecture,15,16,ANN,413,,
21151D,0,20231,Lecture,16,16,ANN,307,,
21153D,0,20231,Lecture,14,15,ANN,413,,
21156D,0,20231,Lecture,13,13,ANN,413,,
21157D,0,20231,Lecture,12,13,ANN,307,,
21159D,0,20231,Lecture,15,18,ANN,413,,
21160D,0,20231,Lecture,6,25,OFFICE,,,
21163D,0,20231,Lecture,24,32,ANN,L115,,
21253D,0,20231,Lecture,17,18,ANN,309,,
21258D,0,20231,Lecture,13,18,ANN,309,,
21256D,0,20231,Lecture,19,24,ANN,408,,
21255D,0,20231,Lecture,13,15,ANN,405,,
21260D,0,20231,Lecture,14,15,ANN,308,,
21261D,0,20231,Lecture,4,15,ASC,230,,
21262D,0,20231,Lecture,16,16,ANN,405,,
21265D,0,20231,Lecture,17,17,ANN,309,,
21272D,0,20231,Lecture,35,35,ASC,231,,
21266D,0,20231,Lecture,23,25,ANN,209,,
21269D,0,20231,Lecture,24,30,ANN,210,,
21263D,0,20231,Lecture,13,26,ANN,L115,,
21271D,0,20231,Lecture,13,17,ANN,408,,
21310D,0,20231,Lecture,12,17,ASC,G34,,
21309D,0,20231,Lecture,21,23,ANN,406,,
21311D,0,20231,Lecture,20,20,ANN,309,,
